ID	F1_2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	Gene	new_Gene
all1476_rnase	6.93581888066682	21.5399794713072	25.6162091798048	13.4860184488902	6.08533544830157	3.98781007161082	2.64000328026625	4.54754914260912	4.80960401366776	2.34225404733101	1.55680017410112	1.20403205615048	1.00221970280928	0.84016770320921	0.829108495679822	0.639121301668308	0.754209042306752	1.18375953961948	all1476	all1476
csx7_rnase	1.19152567976287	3.92955653619256	6.46368879858216	6.97298692301645	7.6673746302498	5.74905954557076	12.7481475152451	25.8529693226804	12.9237331904381	4.96770177511973	2.28342149710748	1.6095514620303	1.34842673904572	1.08468600484236	1.3898921543126	1.24424624035852	1.12880262157132	1.44422936387381	csx7	csx7(all1475)
all1474_rnase	1.87677866452507	8.88404664739475	9.42147079449104	8.07253138809333	6.03831878008114	5.42773153242189	11.5719924805353	24.2435340179425	11.1772017263082	4.16758006853915	1.80347745828987	1.18688030212708	0.978213728788267	0.897793369244554	1.05417997107378	0.983935978269621	0.956358654127959	1.25797443774648	all1474	all1474
all1472_rnase	1.0376961277651	3.71616517119555	6.20595858181812	6.60681121770064	6.27900260019189	5.38878138885189	13.0975267627388	28.6177447437538	13.9126860002845	4.36974510831853	1.98374947659238	1.38272014154832	1.17160147344341	1.08639850181598	1.32335428218561	1.16595321010016	1.10561787712433	1.54848733457092	all1472	all1472
alr1470_rnase	0.990299958944153	6.9590453660196	15.1920989107551	15.6651534606054	7.06201334974298	4.33915764800098	2.8538143421607	2.44169501106869	10.3719083940818	15.223220255067	4.72878369897156	2.47453509568598	1.8376173511629	1.78577900366753	2.16963311321424	1.98270572240697	1.90770459587834	2.01483472256614	alr1470	alr1470
alr1460_rnase	3.88530289353388	33.3218915887476	35.5209914167756	16.9592673182368	4.19795644710466	1.84030647987151	0.813550103157651	0.578819507084647	0.304259069861965	0.271070907538704	0.371349361648058	0.257483798063592	0.282655529854561	0.222691735839979	0.260878186625204	0.271246392193914	0.248678682152794	0.391600581708808	alr1460	alr1460
asl1421_rnase	2.05849079611942	8.39436232669254	6.60418031152461	3.46493448246909	2.00297832307242	2.36980238106948	1.20439767758307	0.900077185618809	9.43333150217275	0.611760224672141	4.9350782520344	0.557506523121711	7.61892201981849	6.3247534700629	4.59329666414186	3.98905874802208	22.5120156890158	12.4250534227884	asl1421	asl1421
all1420_rnase	2.75971204763836	22.4965724138498	33.172854591396	17.0308648729736	6.67001421247156	3.73812942889077	2.05453654008103	2.08549040984756	1.16409290403242	1.05965179645729	0.88794534621544	0.941528851150456	0.698939194478527	0.637100631788372	0.772871833230198	1.06341055096189	0.974468084896881	1.79181628963974	all1420	all1420
alr1419_rnase	1.8371052422044	20.024909060553	33.8352499209072	15.2469148748677	7.10723993481804	4.05079397016334	2.07711540359248	1.93905677333997	1.29864305138291	0.975853067142635	0.940578717300914	1.05222641151486	1.71203918347685	0.993296369193263	1.00791263309903	2.15697288931747	1.56346265646633	2.18062984065966	alr1419	alr1419
nifT_rnase	44.8341825926272	20.3291655072055	13.4698203534684	5.94678915650583	2.66039906116932	1.64846076065929	1.15170844630828	1.29362725674659	0.78075548048581	0.861324351947675	0.819990913144338	0.845786730444527	1.04338417612843	0.936055288618688	0.863854524370755	0.903239185185259	0.815363576177789	0.796092638806264	nifT	nifT(asr1409)
alr1401_rnase	7.8782612816623	42.5595003071818	28.7919221237975	9.53163235870454	3.13281268158666	1.63402115835569	0.717908377249259	0.983489856763651	0.568013950629931	0.55334168812409	0.569127667271636	0.447123569111646	0.503939349329963	0.389017643221111	0.434208163820457	0.434303214707651	0.365483611919675	0.505892996562512	alr1401	alr1401
all1395_rnase	2.90862409915801	34.2376745237004	33.9377983882532	11.6194809514549	3.95113700818581	2.14036398489825	1.47107728622703	1.21669575267071	0.913187865153141	0.832278447152002	0.670529291690168	2.05001100588983	1.28613298362515	0.570510344173566	0.588836462949753	0.423559383406133	0.392155889931696	0.789946331480212	all1395	all1395
all1380_rnase	1.7942351919774	14.0254096710724	39.0395179452674	25.4751928838018	8.68615638062903	3.22530831121757	1.40059058216615	0.999152383755638	0.939193819339126	0.883870472767563	0.471107452094891	0.46992400508019	0.338067153281003	0.347180711440203	0.438925404785015	0.388475877348315	0.456985898527595	0.620705855448692	all1380	all1380
alr1377_rnase	1.82124932544487	11.1149345905588	31.2690445357906	24.0228687717407	9.16271589160126	5.14918367523895	2.92843576043015	2.12684152045874	1.3635454530127	1.15406892024746	0.884900679096707	0.781767901431673	0.852097800499749	0.744725093515353	1.00321181211089	1.48644270552544	1.48476634904457	2.64919921425152	alr1377	alr1377
alr1374_rnase	0.923117572081061	4.79758790546645	5.78229289640782	9.53068200715471	34.8791654009274	21.1760906265977	9.8468711019506	3.12923016257482	1.25890037310605	1.06663616606963	0.724899353487451	0.563700807750711	1.74295362124863	0.869293055612572	0.635054864885097	0.303441009675905	1.59828776640567	1.17179530859764	alr1374	alr1374
