"F1_2"	"F3"	"F4"	"F5"	"F6"	"F7"	"F8"	"F9"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"
"avaIR(all3631)"	1.3905416071247	7.22868510544733	38.5195183863728	26.7050761819453	8.09682727644137	3.71590534113061	2.33355025667023	2.2536889168908	1.33945837828779	1.03216475085399	0.951329762327232	0.74959512718533	1.03353549760336	0.700126606816758	0.849229444819284	0.87084046553364	0.975130853040349	1.25479604150907
"rpsU1(asr0742)"	0.88667407381414	1.87910123948576	2.21430673684678	2.1366009882028	0.993867102636378	0.691838659676237	0.4203987961408	0.507096130875263	0.491057772333151	0.688382279554175	1.21903642199634	1.13849628443405	2.93925828305673	7.31476131269135	44.6657816746628	14.8086363853159	8.29952710006128	8.70517875821609
"ssb1(alr0088)"	1.0300485131131	16.1447478429623	34.6747963656378	18.3420780588986	6.94283282547192	6.2247337169773	4.89031366102119	3.52502013831626	1.63874540646182	1.12517199510611	0.724975700501258	0.559935129933531	0.518963503820486	0.553525675673758	0.665842797633348	0.738197407657343	0.736156877062852	0.963914383751031
"trxM1(alr0052)"	37.1058120721903	30.7477206544534	15.8435994550891	6.88635710537272	2.23883489391474	1.2912864833487	0.76799815243139	0.582894875724646	0.330731074964869	0.303196340613905	0.285131580827444	0.288703607751664	0.255809267180075	0.224472900430513	0.313452051052177	0.398719727362385	0.455001247922016	1.68027850936992
"ntcA(alr4392)"	1.90546082077558	24.443748963546	33.2714270037876	15.704397966501	6.74044639249486	3.99159798644025	1.7400150160508	1.11192734353135	0.720494056757863	0.847167197160872	0.489639758476595	0.635258738430365	0.884101290078837	0.717611499618644	1.16069363533538	1.45908463427745	1.54861582085644	2.62831187588011
"atpI(all0010)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"atpA(all0005)"	0.196699857910032	2.24254022485858	5.99248453149248	4.45287972628683	3.04346011426224	2.90052383467398	12.4743671883992	33.7453033505114	8.17972769366324	5.22872319724345	2.94205301376316	2.76243110391281	2.3001556468682	3.00029974925588	3.7014705620543	2.8056218459548	2.00712350608213	2.02413485280729
"atpD(all0006)"	2.61771399943791	17.1890273082884	21.9015212292992	7.7347029934043	2.70751310936833	1.93069457357585	2.07558770684111	8.45558061943257	4.40990835006247	4.3878375942611	3.56854137481409	3.77663917678194	3.41386871832594	3.62969130725073	3.63355467754045	3.31410034821299	2.71144379970605	2.54207311339655
"atpF(all0007)"	1.01185890968088	14.3902060149692	40.9124379074377	17.6838084002803	5.9692034502116	2.76147038795558	1.25398619943321	0.956148288071679	1.04174827388865	1.10193052066583	1.10787381160605	1.19553305246424	1.18314642066804	1.79150566120543	1.70934430552984	2.10479577424606	2.00015688990316	1.82484573178254
"atpC(all0004)"	0.925703341354036	2.92486071843305	5.07500914850154	6.21296406250048	6.53924402007028	4.51211471613275	9.17884885794682	32.2526373498901	6.6603806264554	5.01950704679419	3.30607759553281	3.18404177997161	2.37488268399188	2.72279469365532	2.78768950585549	2.36881858816113	2.10885242509922	1.84557283965387
"atpG(all0008)"	1.68391414838763	11.6273016776271	26.5900035344189	18.0424527085612	7.20983077080037	3.29090502402072	1.76614252049247	1.96651607143099	1.94508594874012	2.38276671979354	2.0465814774151	2.40779388612713	2.38064657865313	3.14589350153482	3.61516164715091	3.52075582638571	3.34832370910693	3.02992424935326
"nifS(all1457)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"psbO(all3854)"	1.38375952929802	30.9175172161406	41.3661819466148	15.7246416761027	4.99089969335629	2.03469437836999	0.902847374974584	0.429981471676735	0.244771233164732	0.17577511533355	0.145758367246305	0.153395693461727	0.14273598148698	0.18472365401673	0.227585842303186	0.310847052879666	0.291311156948469	0.372572616624851
"hesB(all1431)"	17.4321692611952	35.0941155410271	19.1080626602549	10.8170986267183	3.69315491193258	2.5242774017899	1.28457784578201	1.45331960812687	1.13729451437956	1.0567726310225	1.3594949486072	2.21098526556028	0.599728327063612	0.258989625519952	0.24669801798544	0.310564036311451	0.339899962870741	1.07279681385231
"psbB(all0138)"	0.226383850538352	0.942498257972726	3.47687668585921	9.13627864386042	5.74283498204324	23.16676515221	26.7909179232379	11.8569142739811	5.39446818423085	3.20940129091269	1.65608132201586	1.14945748991816	0.872344491446896	1.07007102186038	1.2469756215108	1.33038285700523	1.23077756185572	1.50057038954043
"trxX(all2341)"	22.5325011052295	38.0024772200023	19.0208844487511	8.32858088871762	3.27471563328382	1.80992238086739	0.860159125360556	0.74501705199062	0.487628110292006	0.338274840857946	0.29018390255722	0.311553437913374	0.358480501498999	0.198744114507369	0.428814298323527	0.58406507948736	0.65760231507639	1.77039554528289
"hepA(alr2835)"	1.39164348950016	5.28943319513446	23.8952352721702	30.9226085301387	13.5925602018458	7.93805434166987	3.48101257480441	2.65699749285112	1.05576031551502	1.35250282375444	0.915110069037458	0.909490458294832	0.982737654146129	1.18137730457694	1.0173070742895	1.12342902159602	1.12377233761715	1.1709678430578
"rpoC1(alr1595)"	0.813170285963626	2.10061199053811	3.47152657727517	4.76742211957803	3.37557160388324	2.65273623326605	3.00548453255054	11.1282548547381	13.5510749204471	9.30451375174281	5.72819454038405	4.60688204975303	4.31404298856056	5.4857151267589	6.96161579878563	6.24960903779022	5.36132599155217	7.12224759643266
"rpoC2(alr1596)"	1.20224334691584	4.27657641187478	8.1677475752663	9.75270286328588	4.45828080366495	3.0236481174248	3.15720633571956	9.77471466851398	12.2758405484445	9.28653462143103	4.99674233896854	4.16717647610999	3.25596331821246	4.22868324405479	4.83505168438908	4.57937289470266	3.95402186131996	4.6074928897009
"sigA(all5263)"	1.19414412291979	3.64368910317958	5.70716191675245	6.90178119696265	3.58546772321824	2.7503934959305	2.65559661714176	9.90308962568382	10.8335688041937	8.55882583376957	5.23207498587318	4.28456238958505	3.75909383230681	5.68869554144559	8.47023156608633	5.59851454258745	4.89587694279043	6.33723175957307
"hetR(alr2339)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ppc(all4861)"	0.729009916311949	2.48221275101672	4.81386550571034	8.47541373055224	12.5810812940132	9.33480244118343	5.11158587868314	18.8954244218698	11.9130726759343	6.03733747240302	2.64907244981018	2.11698630182548	1.66902703587837	1.99161169177248	2.36955708714248	2.58337934925173	2.45431530809567	3.79224468854547
"alr1448"	0.840271617545471	3.49737462273635	7.92777688960056	36.0919438010134	24.6626443829774	8.24159080356878	3.99753509102976	2.74488940724798	1.53774179743318	1.21867212995944	0.928118696479791	0.834687341897906	0.968443413564815	0.899629948931524	1.23631174686139	1.34857925257056	1.38545056087467	1.63833849570702
"alr1449"	4.26359449178446	24.5025109769405	26.0951903677229	15.3984982556459	6.50487870452402	3.612622518756	1.76016636637842	1.59284221653588	1.10086526421785	0.981616286981652	0.92518176081094	1.01188970924726	0.919932212009839	0.778021928769056	1.02178178934089	1.61615451449228	1.2929839904081	6.62126864543397
"cyp110(alr1450)"	0.926877976404446	8.6243875740012	37.3276348201075	23.7748845944247	7.78129830019343	4.35034562836092	2.43680313800622	2.16387195670571	1.07534845919951	1.10222582080594	1.93012825947606	0.746976321781017	1.8622737118972	0.696858516226595	1.22107891206211	0.847043699205321	1.78516801392906	1.34679429721308
"cpcF(alr0533)"	4.1002420785955	15.9551625986072	17.3586950744143	11.4348614914634	7.65095775125717	6.10517981894668	6.20453862613482	7.60004929731381	4.73733486703426	4.02965486527512	3.73453087272769	3.24792226715018	3.10994255263232	0	0	0	0	4.73092783844757
"cpcG1(alr0534)"	0.682179399893059	1.82858322577606	2.47504022423652	2.36369829903116	2.97684859464539	22.6295366634829	43.0319190741595	15.2894307247093	2.76678471786715	1.2956599011128	0.546127212727808	0.50683196905079	0.499180723786342	0.617359948514413	0.683693211849063	0.553894096324402	0.570918180874117	0.682313831959101
"cpcG2(alr0535)"	0.670031646079183	4.97481418092896	17.5917204426174	22.5458432339942	13.4745472469228	13.1658653782503	8.6116835731486	4.88165651658524	2.01957742799249	1.64079363672881	1.0573142140609	1.14683179815466	0.948609616655554	1.22528033909919	1.4116074996434	1.50979576383786	1.50228914176635	1.62173834353396
"cpcL(alr0536)"	0.785100737273276	2.78752846697082	6.58169095858771	12.5560730714077	16.9538185746853	15.3908555799747	8.53591434365948	6.59829773886437	3.22102129276889	2.91826096751521	1.94329904446309	2.01295787880647	1.82927059300356	2.49277856832995	3.07370361341211	4.00630559210641	3.72319196862452	4.58993100954638
"cpcG4(alr0537)"	0.285686971061335	1.53330394641071	2.65389970782045	3.66309703448409	6.62859774207961	27.4815951413688	34.2027880455166	9.05840611925435	2.87673095207132	1.94826734394024	0.905934255212272	0.841220004023557	0.686837722094748	1.01250150539882	1.3629020628627	1.54655165258261	1.44840749124944	1.86327230256839
"agp(all4645)"	0.623501990107343	4.7991557338224	27.7633570291003	44.9906009073796	12.7248455011936	4.83609530999543	1.3452935463509	0.62993548403533	0.370751831551576	0.284344111175393	0.189986707603206	0.237654382448216	0.149297646483262	0.270650594956606	0.172011884536618	0.171951861567167	0.181808550700409	0.258756926992608
"pecC(alr0525)"	1.86221663478666	14.8067287435081	18.1259318383926	11.7328665637378	5.4022632127321	3.64859075240443	6.73220145842087	24.3968878576541	4.64650510450379	1.77862214320869	0.69968831601916	0.551022100772221	0.462256530367935	0.669043656695724	0.991835270538306	1.00173338940827	1.03755812935929	1.45404829748987
"psbA3(alr4592)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"pecA(alr0524)"	2.93844580968805	36.4692575856341	39.7978541367205	13.3522578069083	3.64051868564412	1.24648154323759	0.638626867032613	0.718199524424889	0.256348151631832	0.0882105655504933	0.0960062502075266	0.106785872211392	0.110384329199761	0.0886870141610594	0.0844245111784287	0.106552974378698	0.0959432533356668	0.165015118854909
"pecB(alr0523)"	2.36540183570216	30.0830039777222	40.3861672206155	15.5410930800679	4.74277190626905	2.18279653974874	1.18452801879097	1.46968492313833	0.514924485178137	0.293683748993452	0.175884605042792	0.158539235986726	0.148429198590365	0.141958456594064	0.153475843646652	0.129921877905639	0.15516922305101	0.172565822956238
"hglB(alr5357)"	1.23942607126366	4.98686854864346	30.1730778975275	26.2213222257472	10.7980858819696	5.57894921349048	2.95721362491852	2.16406300643804	1.93694890651484	1.3174305018518	1.12933757258096	1.0588727067522	1.29489689576952	0.891298116121319	1.0248709048569	1.49178424600022	1.70766623490387	4.02788744465001
"nucA(all7362)"	4.01921686416632	39.2267716523486	31.2349253226883	14.6450373263671	4.67909825252943	2.34623647769765	0.753712577696658	0.416411426527685	0.425864026400338	0.346840012175603	0.231255838477196	0.375968944315736	0.174181624495572	0.259634622468189	0.187188929643488	0.168623124908199	0.196689384058439	0.312343593035449
"gshB(all3859)"	0.744906622180005	3.07784121686062	7.72942034711154	47.3467699633509	27.3932363039627	7.30348285909136	2.26336160797328	1.06152938696345	0.502659422352748	0.435069657349834	0.285901329990067	0.273206274939723	0.239391969062063	0.195684300244105	0.311104859635867	0.254869639754153	0.269257563270359	0.312306675907208
"ftsZ(alr3858)"	3.65297424224806	32.3178404732342	30.2140820471457	15.705355316417	5.88899478660025	2.98488972463366	1.39034813893003	0.933280182297255	0.56529328247435	0.562544444122708	0.399578380991319	0.456250809398725	0.379762067502469	0.350950897666725	0.518057612426068	0.729713798518015	0.910038616990543	2.04004517840288
"all1601"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"pgl(alr1602)"	13.4194614331299	51.005450328025	20.7931782521911	7.90386873143811	2.17296770875815	1.07702582613188	0.59985700688735	0.734011560090336	0.240503809679656	0.226509567425145	0.1837578442789	0.228915772507144	0.171618981996997	0.132119138751708	0.123370138703287	0.252252294086361	0.324689603663731	0.41044200225524
"fraH(alr1603)"	32.73574363648	38.9950772411287	12.2051158811088	4.43371620340872	1.67248720484919	1.20276726035862	1.08576101419873	0.939742550948642	0.544573546105307	0.410613104925848	0.568419300689486	0.370588227267147	0.43399899846487	0.436225239239916	0.396275418402408	1.7164556365621	0.466552629718087	1.38588690614336
"fraD(alr2393)"	2.25385422610526	5.33928912690351	13.6737716623157	17.9162446182749	13.3970594948963	7.43663757481872	3.11045347854744	2.55566647450956	1.95433456642034	1.54068957780578	1.45004133664236	2.59057693984696	2.92913630300668	2.79753365416089	4.57620398687439	4.65393762546385	4.84427611712255	6.98029323628472
"all2391"	7.04656954805083	16.3721109522353	20.8605630341154	21.7121308635127	11.1621698827107	6.19362374917596	2.97831728113747	2.09362790764573	1.09786680408396	0.874991973802429	0.837109309238693	0.849280941551924	0.749886583540951	0.795015341885436	0.86569414929878	1.18334486064482	1.41918447951643	2.90851233785246
"psbA1(alr4866)"	0.896246393326108	2.12395569485167	2.85271383755385	3.26033904950965	6.44870568893836	21.9700241627564	25.813366741453	12.5722016137988	5.97251523176154	4.29135649342716	1.69991605473984	2.10811623512768	1.18579908117375	1.94381940746529	1.67649277276481	1.79351883705739	1.51581803743309	1.87509466686163
"petE(all0258)"	39.7342406112679	26.5891762282333	23.2495180888231	5.48891926781597	1.67100131791519	0.750332833099568	0.414967221379953	0.580751167409111	0.179890040069779	0.186762992071532	0.167984650493261	0.113239411000255	0.167652678026179	0.0748275805594974	0.154914788618531	0.12267968136827	0.14070378405975	0.212437657788907
"leuA2(alr4840)"	0.943137208484474	3.86683754723623	12.0069261523731	39.1281422644882	22.1856413639282	8.43973418859252	3.79749257998172	2.63904869158415	1.08184615827292	1.05422358989699	0.633039347302657	0.487431291128857	0.648113010168131	0.525098709612813	0.587105870424434	0.604878200831867	0.499480792407294	0.871823033285433
"gor(all4968)"	0.931491042118943	2.69809965293795	28.1132018392503	45.5078280943072	11.4307410900656	4.32409561788752	1.45255662779007	0.991283750670875	0.652231624254123	0.541887097172574	0.429345265689475	0.399463342618564	0.467982909537513	0.328383212450648	0.339543163672878	0.369795067163827	0.409733820901533	0.612336781510478
"fbp(all4021)"	0.867660671754138	3.56636152878939	4.07949446943924	26.425790103183	43.842873188449	13.3393101731479	3.68457578287116	1.31064137830517	0.581855833325819	0.589941594727914	0.191157633482208	0.217039773539367	0.208398679681785	0.193969081362436	0.223562055164681	0.180628350770568	0.218948662789787	0.277791039216564
"zwf(all4019)"	0.357934971871901	1.5300043468476	3.348327306998	7.07859873894509	36.188304571047	38.5191377273049	7.15200048046526	2.40868204527563	0.880050375066893	0.467961260171652	0.326603505463495	0.272831130954715	0.217344098343376	0.174744627584866	0.222501652896761	0.228397885587345	0.301604345962346	0.324970929213223
"tal2(all4020)"	3.32502151255761	22.1556434757385	26.4612470139166	15.8193853199975	6.09118706865321	3.79201053140349	2.86849357041215	8.24640241679656	1.79163057718184	1.32092358967774	0.94134020178784	0.895842501904635	0.803757322978162	0.911851501151212	1.01042736121953	1.01305894180725	1.0956089196917	1.45616817312446
"icd(alr1827)"	0.548833890701087	6.17329054757423	41.9656105378153	37.9345510646616	8.14776919117477	2.69112389386229	0.806820936317107	0.45416372136039	0.238628922381283	0.173191275364433	0.102315111688728	0.0904756261765853	0.101482984571961	0.0771240186914489	0.0911041798112045	0.0830921899189898	0.100968933289853	0.219452974638674
"pknA(alr4366)"	7.21794332574435	21.0397521930331	28.5689013560994	14.1932726799835	7.23219002282761	4.86473209610315	2.54913307888758	1.98556761714898	1.76620131643819	1.4375824452315	1.63107277510798	0.876963566831236	2.2111277301667	0.748314497805304	0.9335651840716	0.817409499033851	0.897080161441815	1.02919045404412
"argD(alr1080)"	1.16091261606155	7.14019907815785	37.3784971607771	27.8216229620637	8.25173753003399	5.10088188900322	2.70264240029723	1.67952674303359	1.08852201961378	1.68633203115672	2.29921370860505	0.926308382411822	0.664890589092053	0.415052019084515	0.360731155312136	0.408654904528834	0.405684181015881	0.508590629750994
"argC(all2498)"	1.54465196097812	20.1973969623123	42.980199370957	19.4137965633352	5.49484590462053	2.61069278885371	1.42468856098142	1.24910540245797	0.522883391557148	0.529667676136763	0.497690294293838	0.753559678186052	0.511007513619371	0.33638976857981	0.46797441503973	0.441493323429706	0.488785382637166	0.535171042024128
"gatC(asl3192)"	2.41725969580209	25.7521719674745	37.5967855554425	11.2458988240835	4.24764522153756	2.65359885532292	1.80804931551545	1.73979278125483	2.49925761890976	1.39577298825532	1.26216565407578	1.12609490422063	0.942267384751903	0.844580163890334	1.43649333284006	1.05520931289208	0.9774213568883	0.999535066842406
"recA(all3272)"	1.69598566490625	9.95660713858183	17.945079168489	21.246368147199	13.6470598733047	9.92611179835306	5.44088202987333	2.7988309426237	1.35216694746853	1.38332036729327	1.01431952621522	0.741888803926033	0.812887070540359	0.948198246852705	1.38761217191796	1.98803756323785	2.16042346103284	5.55422107818432
"acpP(asr3342)"	14.8277917597378	45.8497208668353	23.0678360162709	9.3356329234888	2.98726579725654	1.50594066632541	0.63029293366672	0.623587123357778	0.226201963038728	0.154108507535484	0.107297235919737	0.106528746494992	0.130582110366358	0.138713338004256	0.0838667050471054	0.0642161657581403	0.0826986274509682	0.0777185134449385
"gap2(all5062)"	0.657569358096373	11.3107692835385	31.0217706305652	37.32842367742	11.2238866070831	3.52663329063075	1.16803131964574	0.723504070897153	0.467036674836648	0.316641368175075	0.220022250618052	0.197713162716602	0.169381783755097	0.217299230053346	0.312037992400023	0.35372787254728	0.318213998760436	0.467337428260523
"rca(alr1533)"	2.29522440466905	10.9777852080662	21.3183351528687	24.8575934947859	12.8325980114144	7.11868837540449	3.05897738596125	1.83187790924012	1.10631732575696	1.16541835024184	0.806403220100788	0.63414195432757	0.63065624618254	0.688321309521365	1.15167493386464	1.82617193781023	2.02546066963285	5.67435411015104
"petH(all4121)"	2.20859252711149	12.238950891191	8.37661886087609	5.40378958083642	4.03884792376326	5.76998063441337	20.0624232554336	31.3621056538226	5.32248319092417	1.84076667091206	0.467126470741244	0.32203698397097	0.24455045360071	0.249161314918127	0.308715001477156	0.390159339499944	0.369619176568305	1.02407206993949
"tal(all2563)"	12.5137827383831	38.0827168673959	27.5743818100358	13.8049474643985	3.14253435362696	1.28937535364911	0.7147155241966	0.493147618043671	0.22475823520663	0.27868085271739	0.16334657912835	0.310808688702972	0.211881380776826	0.217218173779455	0.198145102966534	0.179507924506903	0.199656679690799	0.400394652794463
"psaF(all0109)"	0.99772826624071	4.45879189668472	6.48875870050448	3.03006308401119	1.8114079121966	1.97427951288943	6.57426047646359	9.81315831776181	7.11693013205469	6.78237472628704	5.54774029010224	5.42875896554903	5.21410500372934	5.90521874585802	6.56978167125574	7.93975032843506	8.02184839646694	6.32504357350937
"psaB(alr5155)"	0.199622873144528	0.608473139776657	0.759212854977008	0.973095354817458	0.842231170618551	2.34142908327544	8.36198544513445	10.614633696372	7.99161057702927	7.42327307100219	5.42582402320394	4.92632382895149	4.28874490008067	6.49275303918548	8.27472442219837	10.0838959055322	9.72118506748813	10.6709815472122
"bchI(all0152)"	6.01127331120273	36.9358116772156	26.0702244295663	12.1148932841734	4.74227039127844	2.69088392317871	1.50190384257928	1.18179942350151	0.755427370521588	0.763381402393055	0.60627722555936	0.538789150688446	0.593771458595202	0.51784367502729	0.709526364013635	0.886142362274685	1.05832076946516	2.32145993876563
"cphA1(all3879)"	0.930360957013229	3.90982171884335	10.3730534761279	18.9150787877485	28.1713290999578	16.531046769165	6.63692408911795	3.49513370711115	1.88192119760831	1.20784479851306	0.84164574706893	0.916962012162903	0.666474797641839	0.752926055253296	0.941551016709958	1.04201491183224	1.1067149494205	1.67919590870407
"psaD(all0329)"	1.83524533961903	2.55743726241531	2.01450402576146	1.142845823904	0.779381679716043	1.47703197293307	8.00742539771855	13.3328689337583	7.26906632099104	7.47008847894053	4.76932351166714	4.66914827732014	4.36513815260274	6.19410947517987	7.43222087328601	8.92211424531962	8.60061158214853	9.16143864671859
"psaE(asl4319)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"psaA(alr5154)"	0.413511717542068	1.43756387189099	1.72592714406428	2.27806991171373	1.71226164420424	2.67236189763803	7.44698204650878	9.44831923415629	7.62811881026262	6.77420586384917	4.87662534123023	4.41002285637073	4.20471079506855	6.23996365019933	9.12097689229913	9.44777522636594	9.30877279628098	10.8538303003549
"psaL1(all0107)"	0.366381011414889	6.47698293896372	13.0747245246561	7.01968295379689	4.20120598255127	3.76543744100592	15.7378417972541	14.7942762105632	7.38665056431403	4.68679793904978	2.78401512693726	2.34001526066156	1.79855895158078	2.01981108066738	2.72402799330166	3.4741004570397	3.5378966246993	3.81159314154245
"glk(alr2973)"	1.27940907510422	25.2961863971188	40.3783180661708	14.593439404331	4.46713337225628	2.30189312420455	1.63891405230119	2.8132203719582	1.1216905464765	0.768759810627755	0.396931600517784	0.397023679715364	0.300030701914599	0.296185627865872	0.414942897767851	0.574878150011768	0.458901501165417	2.50214162049207
